Gene,Module
TRAPPC4,c1_181
TRAPPC4,c1_905
GPR21,c1_15
GPR21,c1_3
GPR21,c1_361
GPR21,c1_105
EPHA10,c1_2
TCEAL6,c1_487
TCEAL6,c1_3
TCEAL6,c1_15
TCEAL6,c1_161
RGD1564053,c1_93
RGD1564053,c1_318
RGD1564053,c1_15
RGD1564053,c1_3
TYW3,c1_4
TYW3,c1_961
TYW3,c1_584
TYW3,c1_17
TYW3,c1_1147
TYW3,c1_186
TBRG4,c1_17
TBRG4,c1_627
TBRG4,c1_4
TBRG4,c1_188
SPHK1,c1_17
SPHK1,c1_572
SPHK1,c1_184
SPHK1,c1_4
WAS,c1_4
WAS,c1_184
WAS,c1_558
WAS,c1_17
GJA5,c1_9
GJA5,c1_63
GJA5,c1_2
FAM174A,c1_15
FAM174A,c1_126
FAM174A,c1_3
FAM174A,c1_819
FAM174A,c1_415
HPGDS,c1_113
HPGDS,c1_15
HPGDS,c1_3
RGD1563482,c1_15
RGD1563482,c1_3
RGD1563482,c1_119
TLR4,c1_255
TLR4,c1_73
TLR4,c1_11
TLR4,c1_2
TMEM87B,c1_565
TMEM87B,c1_184
TMEM87B,c1_4
TMEM87B,c1_17
FBXL12,c1_28
FBXL12,c1_5
NANOS1,c1_221
NANOS1,c1_6
NANOS1,c1_40
NANOS1,c1_2
ARNTL2,c1_15
ARNTL2,c1_484
ARNTL2,c1_3
ARNTL2,c1_160
GCAT,c1_4
GCAT,c1_17
GCAT,c1_580
GCAT,c1_186
GCAT,c1_954
GMFG,c1_16
GMFG,c1_171
GMFG,c1_4
GMFG,c1_505
SRFBP1,c1_259
SRFBP1,c1_13
SRFBP1,c1_2
SRFBP1,c1_77
SET,c1_105
SET,c1_15
SET,c1_365
SET,c1_3
LEXM,c1_4
LEXM,c1_188
LEXM,c1_17
LEXM,c1_1015
LEXM,c1_606
TMEM30C,c1_198
TMEM30C,c1_5
TMEM30C,c1_22
USP30,c1_15
USP30,c1_155
USP30,c1_475
USP30,c1_3
NLRP1A,c1_5
NLRP1A,c1_37
ASB14,c1_982
ASB14,c1_1157
ASB14,c1_186
ASB14,c1_17
ASB14,c1_590
ASB14,c1_4
RT1-M3-1,c1_584
RT1-M3-1,c1_186
RT1-M3-1,c1_4
RT1-M3-1,c1_963
RT1-M3-1,c1_17
TMLHE,c1_2
ZBTB8A,c1_15
ZBTB8A,c1_86
ZBTB8A,c1_3
ZBTB8A,c1_291
SNAP29,c1_16
SNAP29,c1_174
SNAP29,c1_4
ZXDC,c1_3
ZXDC,c1_15
ZXDC,c1_291
ZXDC,c1_86
MGAT1,c1_17
MGAT1,c1_574
MGAT1,c1_4
MGAT1,c1_184
ZFAND4,c1_5
ZFAND4,c1_20
ZFAND4,c1_192
HECTD3,c1_3
HECTD3,c1_135
HECTD3,c1_15
TPH2,c1_17
TPH2,c1_588
TPH2,c1_186
TPH2,c1_4
TPH2,c1_976
WDR89,c1_221
WDR89,c1_40
WDR89,c1_6
WDR89,c1_2
CDK13,c1_14
CDK13,c1_79
CDK13,c1_676
CDK13,c1_266
CDK13,c1_1076
CDK13,c1_3
SMN1,c1_612
SMN1,c1_17
SMN1,c1_4
SMN1,c1_188
SLC1A6,c1_520
SLC1A6,c1_174
SLC1A6,c1_16
SLC1A6,c1_4
H6PD,c1_15
H6PD,c1_3
H6PD,c1_156
TGFBR3L,c1_15
TGFBR3L,c1_3
TOR3A,c1_612
TOR3A,c1_4
TOR3A,c1_17
TOR3A,c1_188
ATP6V1B1,c1_5
ATP6V1B1,c1_29
FMO1,c1_15
FMO1,c1_92
FMO1,c1_312
FMO1,c1_3
BNIP3,c1_100
BNIP3,c1_15
BNIP3,c1_3
BNIP3,c1_341
GOLGA1,c1_170
GOLGA1,c1_15
GOLGA1,c1_3
TBRG1,c1_2
FBXL5,c1_142
FBXL5,c1_15
FBXL5,c1_448
FBXL5,c1_840
FBXL5,c1_3
CLYBL,c1_54
CLYBL,c1_8
CLYBL,c1_2
CLYBL,c1_237
STARD8,c1_15
STARD8,c1_291
STARD8,c1_86
STARD8,c1_702
STARD8,c1_3
SMOC1,c1_181
SMOC1,c1_540
SMOC1,c1_16
SMOC1,c1_4
ZFP319,c1_3
ZFP319,c1_15
ZFP319,c1_425
ZFP319,c1_130
PMS1,c1_184
PMS1,c1_923
PMS1,c1_17
PMS1,c1_550
PMS1,c1_4
MTHFSD,c1_15
MTHFSD,c1_97
MTHFSD,c1_3
CHTF18,c1_174
CHTF18,c1_16
CHTF18,c1_4
MFN1,c1_5
MFN1,c1_19
MFN1,c1_189
TTC8,c1_8
TTC8,c1_2
PLEKHM1,c1_188
PLEKHM1,c1_17
PLEKHM1,c1_1049
PLEKHM1,c1_618
PLEKHM1,c1_4
LOC103694210,c1_184
LOC103694210,c1_4
LOC103694210,c1_17
LOC103694210,c1_577
ZFP169,c1_93
ZFP169,c1_316
ZFP169,c1_15
ZFP169,c1_3
CDHR5,c1_2
CDHR5,c1_65
CDHR5,c1_9
NUP62,c1_15
NUP62,c1_164
NUP62,c1_3
PRRT1,c1_2
HSD17B1,c1_15
HSD17B1,c1_3
HSD17B1,c1_358
HSD17B1,c1_104
CAMLG,c1_208
CAMLG,c1_5
CAMLG,c1_26
SEC24C,c1_15
SEC24C,c1_355
SEC24C,c1_103
SEC24C,c1_3
SEC24C,c1_755
SERTAD1,c1_3
SERTAD1,c1_15
SERTAD1,c1_92
L3HYPDH,c1_3
L3HYPDH,c1_15
L3HYPDH,c1_399
L3HYPDH,c1_119
SLAMF8,c1_128
SLAMF8,c1_3
SLAMF8,c1_15
SLAMF8,c1_419
PRRC1,c1_15
PRRC1,c1_151
PRRC1,c1_3
PLEKHA3,c1_298
PLEKHA3,c1_87
PLEKHA3,c1_3
PLEKHA3,c1_15
HERC6,c1_3
HERC6,c1_81
HERC6,c1_14
HERC6,c1_283
CMC2,c1_184
CMC2,c1_4
CMC2,c1_17
GPR89B,c1_364
GPR89B,c1_3
GPR89B,c1_15
GPR89B,c1_765
GPR89B,c1_105
PABPC5,c1_4
PABPC5,c1_184
PABPC5,c1_551
PABPC5,c1_17
CDKN2AIPNL,c1_16
CDKN2AIPNL,c1_4
PTCHD4,c1_186
PTCHD4,c1_17
PTCHD4,c1_959
PTCHD4,c1_4
PTCHD4,c1_582
NOL11,c1_3
NOL11,c1_166
NOL11,c1_15
NUDT18,c1_104
NUDT18,c1_15
NUDT18,c1_3
NUDT18,c1_358
UBTD2,c1_3
UBTD2,c1_15
UBTD2,c1_114
UBTD2,c1_389
PXDN,c1_968
PXDN,c1_586
PXDN,c1_17
PXDN,c1_4
PXDN,c1_186
AABR07040095.1,c1_89
AABR07040095.1,c1_3
AABR07040095.1,c1_306
AABR07040095.1,c1_719
AABR07040095.1,c1_15
CRAT,c1_15
CRAT,c1_94
CRAT,c1_3
TUBGCP5,c1_335
TUBGCP5,c1_99
TUBGCP5,c1_15
TUBGCP5,c1_3
ESPL1,c1_1147
ESPL1,c1_584
ESPL1,c1_186
ESPL1,c1_17
ESPL1,c1_4
ESPL1,c1_961
ZBTB3,c1_188
ZBTB3,c1_608
ZBTB3,c1_17
ZBTB3,c1_1021
ZBTB3,c1_4
IER3,c1_107
IER3,c1_3
IER3,c1_15
IER3,c1_370
EFCAB2,c1_3
EFCAB2,c1_122
EFCAB2,c1_803
EFCAB2,c1_403
EFCAB2,c1_15
TBC1D13,c1_4
TBC1D13,c1_179
TBC1D13,c1_16
RGD1562229,c1_83
RGD1562229,c1_3
RGD1562229,c1_287
RGD1562229,c1_14
SMIM1,c1_2
SMIM1,c1_6
ADAM32,c1_608
ADAM32,c1_17
ADAM32,c1_4
ADAM32,c1_188
MYPN,c1_3
MYPN,c1_108
MYPN,c1_374
MYPN,c1_15
KCNK5,c1_1049
KCNK5,c1_618
KCNK5,c1_17
KCNK5,c1_4
KCNK5,c1_188
LRRC38,c1_8
LRRC38,c1_2
TES,c1_236
TES,c1_54
TES,c1_8
TES,c1_2
KCNG4,c1_3
KCNG4,c1_276
KCNG4,c1_14
KCNG4,c1_81
APOL11A,c1_79
APOL11A,c1_3
APOL11A,c1_14
ZC3H3,c1_174
ZC3H3,c1_4
ZC3H3,c1_16
TPK1,c1_2
TPK1,c1_8
GCFC2,c1_187
GCFC2,c1_4
GCFC2,c1_17
ZFP113,c1_4
ZFP113,c1_16
ZFP113,c1_175
ZFP113,c1_525
ZFP113,c1_887
ZFP786,c1_17
ZFP786,c1_4
ZFP786,c1_187
AC094643.2,c1_6
AC094643.2,c1_2
AC094643.2,c1_40
CENPN,c1_404
CENPN,c1_3
CENPN,c1_15
CENPN,c1_122
NCOA5,c1_14
NCOA5,c1_277
NCOA5,c1_81
NCOA5,c1_3
TMEM121,c1_186
TMEM121,c1_17
TMEM121,c1_4
TMEM121,c1_593
SNAI1,c1_20
SNAI1,c1_192
SNAI1,c1_5
ELK4,c1_1070
ELK4,c1_14
ELK4,c1_79
ELK4,c1_667
ELK4,c1_261
ELK4,c1_3
TMEM161B,c1_4
TMEM161B,c1_184
TMEM161B,c1_17
TMEM161B,c1_560
KCTD14,c1_2
KCTD14,c1_6
SOX17,c1_83
SOX17,c1_287
SOX17,c1_14
SOX17,c1_3
SOX17,c1_698
NUDCD3,c1_15
NUDCD3,c1_3
NUDCD3,c1_128
NUDCD3,c1_420
LOC102553386,c1_2
LOC102553386,c1_9
WDYHV1,c1_609
WDYHV1,c1_17
WDYHV1,c1_4
WDYHV1,c1_188
LRP2,c1_3
LRP2,c1_15
LRP2,c1_414
LRP2,c1_126
PLA2G6,c1_179
PLA2G6,c1_16
PLA2G6,c1_537
PLA2G6,c1_4
SLC25A19,c1_15
SLC25A19,c1_131
SLC25A19,c1_3
FGGY,c1_184
FGGY,c1_4
FGGY,c1_17
FGGY,c1_555
TMEM252,c1_2
ATL2,c1_3
ATL2,c1_15
ATL2,c1_119
ATL2,c1_399
ATL2,c1_798
TWF1,c1_539
TWF1,c1_181
TWF1,c1_905
TWF1,c1_16
TWF1,c1_4
FDX1,c1_2
FDX1,c1_41
FDX1,c1_223
FDX1,c1_6
ALOX12,c1_15
ALOX12,c1_472
ALOX12,c1_152
ALOX12,c1_3
LOC500035,c1_5
GFRA4,c1_186
GFRA4,c1_586
GFRA4,c1_4
GFRA4,c1_17
ABCC12,c1_4
ABCC12,c1_186
ABCC12,c1_956
ABCC12,c1_582
ABCC12,c1_17
CBY1,c1_3
CBY1,c1_91
CBY1,c1_15
BUD23,c1_15
BUD23,c1_484
BUD23,c1_3
BUD23,c1_160
MEFV,c1_40
MEFV,c1_6
MEFV,c1_221
MEFV,c1_637
MEFV,c1_2
LOC499407,c1_5
LOC499407,c1_18
MTERF3,c1_563
MTERF3,c1_184
MTERF3,c1_4
MTERF3,c1_17
AABR07027799.1,c1_3
AABR07027799.1,c1_92
AABR07027799.1,c1_15
AABR07027799.1,c1_310
YAE1,c1_2
CD164L2,c1_4
CD164L2,c1_606
CD164L2,c1_1173
CD164L2,c1_1015
CD164L2,c1_17
CD164L2,c1_188
CMTR2,c1_188
CMTR2,c1_4
CMTR2,c1_625
CMTR2,c1_17
PLEK,c1_14
PLEK,c1_670
PLEK,c1_79
PLEK,c1_262
PLEK,c1_3
DDX49,c1_184
DDX49,c1_4
DDX49,c1_546
DDX49,c1_17
PLA2G12A,c1_4
PLA2G12A,c1_16
PLA2G12A,c1_181
EEF2KMT,c1_636
EEF2KMT,c1_6
EEF2KMT,c1_40
EEF2KMT,c1_2
EEF2KMT,c1_221
AC128207.1,c1_15
AC128207.1,c1_150
AC128207.1,c1_3
LOC100363469,c1_123
LOC100363469,c1_3
LOC100363469,c1_15
CCNE1,c1_591
CCNE1,c1_984
CCNE1,c1_4
CCNE1,c1_17
CCNE1,c1_186
CCNE1,c1_1160
CBFB,c1_3
CBFB,c1_15
CBFB,c1_124
ASPH,c1_17
ASPH,c1_934
ASPH,c1_557
ASPH,c1_4
ASPH,c1_184
ACP4,c1_4
ACP4,c1_186
ACP4,c1_582
ACP4,c1_1141
ACP4,c1_17
ACP4,c1_957
AABR07044925.1,c1_15
AABR07044925.1,c1_292
AABR07044925.1,c1_86
AABR07044925.1,c1_3
PPP4C,c1_127
PPP4C,c1_3
PPP4C,c1_15
PPP4C,c1_417
NME3,c1_184
NME3,c1_17
NME3,c1_577
NME3,c1_4
AABR07001573.2,c1_15
AABR07001573.2,c1_411
AABR07001573.2,c1_125
AABR07001573.2,c1_3
NLN,c1_3
NLN,c1_137
NLN,c1_433
NLN,c1_15
ATAD2B,c1_15
ATAD2B,c1_97
ATAD2B,c1_3
ZNF48,c1_3
ZNF48,c1_15
ZNF48,c1_123
ULK2,c1_17
ULK2,c1_609
ULK2,c1_4
ULK2,c1_188
PCED1A,c1_4
PCED1A,c1_16
PCED1A,c1_533
PCED1A,c1_178
HSH2D,c1_2
PLCG2,c1_15
PLCG2,c1_93
PLCG2,c1_3
PLCG2,c1_316
SPATA5,c1_4
SPATA5,c1_16
SPATA5,c1_174
USP43,c1_188
USP43,c1_4
USP43,c1_17
ZFP263,c1_4
ZFP263,c1_548
ZFP263,c1_17
ZFP263,c1_184
TBX10,c1_4
TBX10,c1_175
TBX10,c1_16
TBX10,c1_528
MRPS14,c1_17
MRPS14,c1_559
MRPS14,c1_184
MRPS14,c1_4
IRF2BP1,c1_4
IRF2BP1,c1_17
IRF2BP1,c1_624
IRF2BP1,c1_188
UEVLD,c1_2
UEVLD,c1_6
UEVLD,c1_51
RMI1,c1_374
RMI1,c1_3
RMI1,c1_15
RMI1,c1_108
RMI1,c1_780
PAF1,c1_15
PAF1,c1_99
PAF1,c1_3
CNTF,c1_2
PPM1J,c1_17
PPM1J,c1_186
PPM1J,c1_968
PPM1J,c1_4
PPM1J,c1_586
SHARPIN,c1_562
SHARPIN,c1_184
SHARPIN,c1_4
SHARPIN,c1_17
RGD1305178,c1_320
RGD1305178,c1_94
RGD1305178,c1_3
RGD1305178,c1_15
RGD1305178,c1_731
CNN2,c1_4
CNN2,c1_17
CNN2,c1_594
CNN2,c1_186
CNN2,c1_986
ILVBL,c1_100
ILVBL,c1_343
ILVBL,c1_3
ILVBL,c1_15
AS3MT,c1_467
AS3MT,c1_150
AS3MT,c1_15
AS3MT,c1_3
HTRA4,c1_15
HTRA4,c1_95
HTRA4,c1_3
LCMT2,c1_17
LCMT2,c1_4
LCMT2,c1_186
LCMT2,c1_586
CWF19L1,c1_3
CWF19L1,c1_486
CWF19L1,c1_161
CWF19L1,c1_15
GPR12,c1_3
GPR12,c1_113
GPR12,c1_15
IRF1,c1_4
IRF1,c1_16
IRF1,c1_172
MRPL4,c1_276
MRPL4,c1_81
MRPL4,c1_14
MRPL4,c1_3
PARD6G,c1_64
PARD6G,c1_2
PARD6G,c1_9
ACYP1,c1_4
ACYP1,c1_186
ACYP1,c1_17
ACYP1,c1_961
ACYP1,c1_584
OSMR,c1_9
OSMR,c1_65
OSMR,c1_2
MYH7,c1_115
MYH7,c1_15
MYH7,c1_3
MYH7,c1_393
UNK,c1_108
UNK,c1_3
UNK,c1_373
UNK,c1_15
SCEL,c1_502
SCEL,c1_867
SCEL,c1_171
SCEL,c1_16
SCEL,c1_4
RNF4,c1_105
RNF4,c1_764
RNF4,c1_15
RNF4,c1_3
RNF4,c1_363
HMGB1,c1_4
HMGB1,c1_923
HMGB1,c1_184
HMGB1,c1_550
HMGB1,c1_17
TXNL4B,c1_15
TXNL4B,c1_3
TXNL4B,c1_157
VPS11,c1_4
VPS11,c1_1165
VPS11,c1_17
VPS11,c1_996
VPS11,c1_598
VPS11,c1_187
MTF2,c1_2
PSMC3IP,c1_610
PSMC3IP,c1_188
PSMC3IP,c1_17
PSMC3IP,c1_4
TRABD,c1_15
TRABD,c1_86
TRABD,c1_3
TRABD,c1_293
PDC,c1_169
PDC,c1_3
PDC,c1_15
NAIP2,c1_510
NAIP2,c1_4
NAIP2,c1_16
NAIP2,c1_172
TTC21B,c1_15
TTC21B,c1_131
TTC21B,c1_3
LOC499331,c1_618
LOC499331,c1_1049
LOC499331,c1_188
LOC499331,c1_4
LOC499331,c1_17
KLHL20,c1_89
KLHL20,c1_306
KLHL20,c1_15
KLHL20,c1_3
RGD1307461,c1_2
RGD1307461,c1_6
MFF,c1_136
MFF,c1_3
MFF,c1_15
HDDC2,c1_961
HDDC2,c1_1147
HDDC2,c1_584
HDDC2,c1_4
HDDC2,c1_17
HDDC2,c1_186
ZFP746,c1_188
ZFP746,c1_4
ZFP746,c1_17
ZFP746,c1_622
ZNRD2,c1_463
ZNRD2,c1_15
ZNRD2,c1_852
ZNRD2,c1_149
ZNRD2,c1_3
ZSCAN12,c1_320
ZSCAN12,c1_3
ZSCAN12,c1_94
ZSCAN12,c1_15
GTF3C5,c1_188
GTF3C5,c1_17
GTF3C5,c1_626
GTF3C5,c1_4
CNPY4,c1_42
CNPY4,c1_6
CNPY4,c1_229
CNPY4,c1_2
AABR07040855.1,c1_2
ACTR5,c1_149
ACTR5,c1_463
ACTR5,c1_3
ACTR5,c1_15
ACTR5,c1_852
LOC103690166,c1_17
LOC103690166,c1_4
LOC103690166,c1_186
LOC103690166,c1_586
AABR07070046.1,c1_35
AABR07070046.1,c1_5
CENPF,c1_2
MMAB,c1_4
MMAB,c1_519
MMAB,c1_16
MMAB,c1_174
IFT81,c1_6
IFT81,c1_221
IFT81,c1_2
IFT81,c1_636
IFT81,c1_40
SUFU,c1_134
SUFU,c1_15
SUFU,c1_3
CEACAM1,c1_4
CEACAM1,c1_17
CEACAM1,c1_975
CEACAM1,c1_186
CEACAM1,c1_588
CNOT10,c1_4
CNOT10,c1_589
CNOT10,c1_17
CNOT10,c1_186
TOPBP1,c1_15
TOPBP1,c1_93
TOPBP1,c1_317
TOPBP1,c1_3
KCTD9,c1_612
KCTD9,c1_188
KCTD9,c1_4
KCTD9,c1_1036
KCTD9,c1_1175
KCTD9,c1_17
G4,c1_543
G4,c1_16
G4,c1_4
G4,c1_909
G4,c1_183
RIPK1,c1_69
RIPK1,c1_249
RIPK1,c1_10
RIPK1,c1_2
HIGD1B,c1_281
HIGD1B,c1_81
HIGD1B,c1_14
HIGD1B,c1_3
RARS2,c1_2
RARS2,c1_6
MORN1,c1_636
MORN1,c1_40
MORN1,c1_2
MORN1,c1_6
MORN1,c1_221
4930444P10RIK,c1_1030
4930444P10RIK,c1_4
4930444P10RIK,c1_611
4930444P10RIK,c1_17
4930444P10RIK,c1_188
VSIG10,c1_15
VSIG10,c1_467
VSIG10,c1_150
VSIG10,c1_3
ZDHHC14,c1_4
ZDHHC14,c1_174
ZDHHC14,c1_16
ZDHHC14,c1_520
IARS2,c1_2
PIPOX,c1_482
PIPOX,c1_159
PIPOX,c1_3
PIPOX,c1_15
NMBR,c1_307
NMBR,c1_15
NMBR,c1_3
NMBR,c1_89
ABCG3L1,c1_15
ABCG3L1,c1_431
ABCG3L1,c1_3
ABCG3L1,c1_135
ABCG3L1,c1_828
RAB43,c1_2
VAX1,c1_1003
VAX1,c1_187
VAX1,c1_4
VAX1,c1_17
VAX1,c1_600
DHX16,c1_159
DHX16,c1_15
DHX16,c1_482
DHX16,c1_3
ZFP438,c1_2
ZFP438,c1_6
CAVIN4,c1_3
CAVIN4,c1_15
CAVIN4,c1_293
CAVIN4,c1_86
SYCE3,c1_15
SYCE3,c1_3
SYCE3,c1_147
SYCE3,c1_459
HIBCH,c1_82
HIBCH,c1_14
HIBCH,c1_3
SERPINA11,c1_184
SERPINA11,c1_4
SERPINA11,c1_917
SERPINA11,c1_17
SERPINA11,c1_547
MCM9,c1_15
MCM9,c1_131
MCM9,c1_3
TCEANC2,c1_4
TCEANC2,c1_17
TCEANC2,c1_188
TCEANC2,c1_1020
TCEANC2,c1_608
FAAP20,c1_262
FAAP20,c1_3
FAAP20,c1_79
FAAP20,c1_670
FAAP20,c1_14
NDUFB8,c1_15
NDUFB8,c1_3
NDUFB8,c1_158
F2RL2,c1_135
F2RL2,c1_15
F2RL2,c1_3
TRPT1,c1_8
TRPT1,c1_2
IKZF5,c1_3
IKZF5,c1_153
IKZF5,c1_474
IKZF5,c1_15
AC130970.1,c1_13
AC130970.1,c1_2
AABR07037520.1,c1_182
AABR07037520.1,c1_16
AABR07037520.1,c1_4
VWA2,c1_187
VWA2,c1_598
VWA2,c1_994
VWA2,c1_17
VWA2,c1_4
GRIK1,c1_385
GRIK1,c1_112
GRIK1,c1_15
GRIK1,c1_3
LMAN2L,c1_15
LMAN2L,c1_3
LMAN2L,c1_87
TRADD,c1_186
TRADD,c1_17
TRADD,c1_961
TRADD,c1_584
TRADD,c1_4
ADARB2,c1_172
ADARB2,c1_16
ADARB2,c1_4
HNRNPR,c1_3
HNRNPR,c1_170
HNRNPR,c1_15
NOSIP,c1_17
NOSIP,c1_4
NOSIP,c1_184
ARL5C,c1_17
ARL5C,c1_4
ARL5C,c1_618
ARL5C,c1_188
LOC683674,c1_4
LOC683674,c1_1161
LOC683674,c1_591
LOC683674,c1_17
LOC683674,c1_186
LOC683674,c1_985
SEC31B,c1_138
SEC31B,c1_15
SEC31B,c1_3
SEC31B,c1_437
PROM2,c1_15
PROM2,c1_3
PROM2,c1_99
AABR07029596.1,c1_14
AABR07029596.1,c1_3
AABR07029596.1,c1_82
IRF9,c1_2
KCNG3,c1_608
KCNG3,c1_4
KCNG3,c1_17
KCNG3,c1_188
EPM2A,c1_2
EPM2A,c1_8
RBBP6,c1_102
RBBP6,c1_15
RBBP6,c1_3
TRIM28,c1_16
TRIM28,c1_4
TRIM28,c1_181
GEMIN7,c1_547
GEMIN7,c1_4
GEMIN7,c1_17
GEMIN7,c1_917
GEMIN7,c1_184
THOC3,c1_572
THOC3,c1_184
THOC3,c1_4
THOC3,c1_17
ZFP212,c1_548
ZFP212,c1_4
ZFP212,c1_184
ZFP212,c1_17
NUP107,c1_14
NUP107,c1_3
NUP107,c1_276
NUP107,c1_81
ATL3,c1_15
ATL3,c1_3
ATL3,c1_140
SCYL3,c1_3
SCYL3,c1_163
SCYL3,c1_15
MFSD13A,c1_4
MFSD13A,c1_186
MFSD13A,c1_17
MFSD13A,c1_594
LOC681410,c1_174
LOC681410,c1_16
LOC681410,c1_4
LOC681410,c1_519
GEMIN6,c1_2
FCF1,c1_130
FCF1,c1_15
FCF1,c1_3
SAMD10,c1_149
SAMD10,c1_852
SAMD10,c1_463
SAMD10,c1_15
SAMD10,c1_3
TM4SF1,c1_14
TM4SF1,c1_1070
TM4SF1,c1_261
TM4SF1,c1_79
TM4SF1,c1_667
TM4SF1,c1_3
KRIT1,c1_560
KRIT1,c1_4
KRIT1,c1_184
KRIT1,c1_17
KBTBD11,c1_13
KBTBD11,c1_76
KBTBD11,c1_2
KCTD17,c1_15
KCTD17,c1_3
KCTD17,c1_398
KCTD17,c1_117
ZFP580,c1_990
ZFP580,c1_17
ZFP580,c1_4
ZFP580,c1_595
ZFP580,c1_186
GAS1,c1_667
GAS1,c1_1070
GAS1,c1_261
GAS1,c1_14
GAS1,c1_3
GAS1,c1_79
OGG1,c1_17
OGG1,c1_4
OGG1,c1_961
OGG1,c1_186
OGG1,c1_584
HRC,c1_584
HRC,c1_186
HRC,c1_4
HRC,c1_17
CCDC77,c1_498
CCDC77,c1_167
CCDC77,c1_15
CCDC77,c1_3
CCDC77,c1_864
ZFP111,c1_306
ZFP111,c1_89
ZFP111,c1_3
ZFP111,c1_15
RGD1560436,c1_3
RGD1560436,c1_15
ZFP763,c1_15
ZFP763,c1_397
ZFP763,c1_117
ZFP763,c1_3
ZFP763,c1_794
LNX2,c1_3
LNX2,c1_410
LNX2,c1_125
LNX2,c1_15
TNRC6A,c1_4
TNRC6A,c1_601
TNRC6A,c1_17
TNRC6A,c1_1007
TNRC6A,c1_187
LRRC32,c1_15
LRRC32,c1_104
LRRC32,c1_3
LRRC32,c1_358
XPA,c1_14
XPA,c1_3
XPA,c1_79
MCUR1,c1_86
MCUR1,c1_3
MCUR1,c1_15
LEMD3,c1_177
LEMD3,c1_529
LEMD3,c1_1127
LEMD3,c1_16
LEMD3,c1_894
LEMD3,c1_4
VAX2,c1_103
VAX2,c1_15
VAX2,c1_3
VAX2,c1_354
VAX2,c1_752
FBXW4,c1_317
FBXW4,c1_15
FBXW4,c1_93
FBXW4,c1_3
MSANTD1,c1_606
MSANTD1,c1_188
MSANTD1,c1_4
MSANTD1,c1_1173
MSANTD1,c1_1015
MSANTD1,c1_17
ZFP282,c1_840
ZFP282,c1_3
ZFP282,c1_448
ZFP282,c1_15
ZFP282,c1_142
MYO1G,c1_17
MYO1G,c1_549
MYO1G,c1_4
MYO1G,c1_184
MSS51,c1_24
MSS51,c1_5
PYCARD,c1_370
PYCARD,c1_3
PYCARD,c1_15
PYCARD,c1_107
TRAPPC3,c1_15
TRAPPC3,c1_139
TRAPPC3,c1_3
BAX,c1_934
BAX,c1_4
BAX,c1_17
BAX,c1_184
BAX,c1_557
MRPL57,c1_4
MRPL57,c1_184
MRPL57,c1_17
CA8,c1_281
CA8,c1_3
CA8,c1_14
CA8,c1_81
RRP15,c1_4
RRP15,c1_187
RRP15,c1_605
RRP15,c1_17
SMUG1,c1_15
SMUG1,c1_463
SMUG1,c1_149
SMUG1,c1_3
SMUG1,c1_852
LOC103693776,c1_24
LOC103693776,c1_5
RABGGTB,c1_2
TMEM138,c1_2
TMEM138,c1_6
TMEM138,c1_40
USPL1,c1_15
USPL1,c1_105
USPL1,c1_3
TBCA,c1_4
TBCA,c1_17
TBCA,c1_184
MRPL13,c1_3
MRPL13,c1_103
MRPL13,c1_15
AABR07012856.1,c1_15
AABR07012856.1,c1_106
AABR07012856.1,c1_3
AABR07012856.1,c1_366
AABR07012856.1,c1_767
ODF3,c1_3
ODF3,c1_155
ODF3,c1_15
ODF3,c1_475
TTI1,c1_105
TTI1,c1_3
TTI1,c1_364
TTI1,c1_15
LOC100360491,c1_81
LOC100360491,c1_14
LOC100360491,c1_688
LOC100360491,c1_3
LOC100360491,c1_279
CD22,c1_1070
CD22,c1_3
CD22,c1_79
CD22,c1_667
CD22,c1_14
CD22,c1_261
LOC103693430,c1_612
LOC103693430,c1_4
LOC103693430,c1_188
LOC103693430,c1_17
IFITM10,c1_281
IFITM10,c1_81
IFITM10,c1_3
IFITM10,c1_14
TMEM126B,c1_520
TMEM126B,c1_16
TMEM126B,c1_4
TMEM126B,c1_174
MOGAT1,c1_2
MOGAT1,c1_6
PDZD3,c1_17
PDZD3,c1_4
PDZD3,c1_187
PDZD3,c1_997
PDZD3,c1_598
ACAD8,c1_23
ACAD8,c1_5
ZFP867,c1_864
ZFP867,c1_1113
ZFP867,c1_167
ZFP867,c1_15
ZFP867,c1_498
ZFP867,c1_3
PCDHGB8,c1_182
PCDHGB8,c1_4
PCDHGB8,c1_16
LMNB1,c1_3
LMNB1,c1_15
LMNB1,c1_157
TBC1D31,c1_15
TBC1D31,c1_157
TBC1D31,c1_3
ARF6,c1_86
ARF6,c1_291
ARF6,c1_15
ARF6,c1_3
PDCD4,c1_584
PDCD4,c1_4
PDCD4,c1_963
PDCD4,c1_186
PDCD4,c1_17
EGFEM1,c1_186
EGFEM1,c1_1147
EGFEM1,c1_17
EGFEM1,c1_961
EGFEM1,c1_584
EGFEM1,c1_4
FAM149B1,c1_15
FAM149B1,c1_141
FAM149B1,c1_3
PPP2R2D,c1_22
PPP2R2D,c1_198
PPP2R2D,c1_632
PPP2R2D,c1_5
POLD3,c1_951
POLD3,c1_4
POLD3,c1_184
POLD3,c1_17
POLD3,c1_569
F13A1,c1_17
F13A1,c1_186
F13A1,c1_591
F13A1,c1_985
F13A1,c1_4
F13A1,c1_1161
TMOD4,c1_2
TMOD4,c1_40
TMOD4,c1_6
TMOD4,c1_221
ADAL,c1_29
ADAL,c1_5
